url,length_url,nb_dots,nb_hyphens,nb_slash,nb_qm,nb_eq,nb_at,nb_digits,has_https,suspect_words,label
http://www.bank-secure.com/home/8523,27,2,1,4,1,0,1,2,1,0,1
http://www.amazon.com/secure/4724,22,1,1,3,0,0,0,4,1,0,0
https://www.ebay.com/secure/3114,33,0,1,4,0,0,1,2,1,0,0
https://www.ebay.com/verify/6714,16,1,1,2,0,0,0,6,1,0,1
https://www.paypal.com/update/8337,22,1,1,3,0,1,0,2,1,1,0
https://www.ebay.com/home/7998,40,0,0,5,1,0,1,3,0,1,0
https://www.ebay.com/home/1648,32,2,2,5,1,1,0,6,0,1,1
http://www.ebay.com/update/7683,24,3,2,4,0,1,1,6,0,1,0
http://www.amazon.com/home/6414,28,1,1,3,1,1,1,2,0,0,0
http://www.paypal.com/verify/3816,39,3,0,5,1,0,1,5,1,1,0
https://www.google.com/login/5827,16,2,1,2,1,0,0,4,1,0,1
https://www.google.com/update/8686,39,3,2,3,0,1,0,3,0,0,1
https://www.facebook.com/verify/6394,23,3,1,5,1,1,0,4,1,0,1
https://www.google.com/verify/8752,37,3,2,5,1,0,1,5,1,1,1
https://www.paypal.com/login/9030,24,3,0,3,0,1,0,2,0,1,1
http://www.paypal.com/login/1890,31,0,0,2,0,1,0,3,0,0,0
http://www.paypal.com/verify/4384,18,3,2,3,0,1,1,6,0,0,0
https://www.bank-secure.com/secure/8853,39,3,0,5,0,0,1,6,0,1,0
http://www.amazon.com/account/3546,28,2,2,1,0,1,0,3,1,1,0
http://www.ebay.com/login/6812,38,3,1,5,0,1,1,3,1,1,1
http://www.ebay.com/update/2307,20,1,0,3,0,0,1,5,0,0,0
https://www.google.com/verify/3012,18,1,2,2,0,1,0,4,0,0,0
https://www.google.com/account/2077,19,0,2,5,1,1,0,5,1,1,0
http://www.google.com/login/1174,16,2,2,3,0,1,0,5,0,0,0
https://www.paypal.com/update/7120,21,2,2,2,1,1,1,4,0,1,0
https://www.bank-secure.com/update/4015,15,1,2,4,0,0,0,6,0,1,1
http://www.amazon.com/update/6810,36,2,1,4,0,0,1,5,1,1,1
http://www.amazon.com/login/1260,38,2,0,5,0,1,1,3,0,0,0
http://www.paypal.com/login/6454,19,3,2,1,1,1,0,5,0,0,1
https://www.google.com/verify/6922,40,2,2,3,0,1,1,3,1,0,0
http://www.bank-secure.com/account/6398,29,0,2,5,0,1,1,2,1,1,1
http://www.ebay.com/home/6265,37,3,0,2,0,1,1,3,1,1,0
http://www.ebay.com/verify/1180,40,2,0,2,0,0,1,5,0,0,0
http://www.bank-secure.com/update/9546,32,2,1,5,0,0,0,2,0,1,0
http://www.paypal.com/home/3691,26,3,0,2,1,0,0,3,0,0,0
http://www.facebook.com/verify/1634,19,2,2,1,1,0,0,2,0,0,1
http://www.ebay.com/update/9360,22,0,1,1,1,1,0,5,1,0,1
https://www.google.com/verify/8050,34,3,1,2,0,1,0,4,0,0,1
http://www.paypal.com/account/5624,17,0,1,5,1,1,0,2,0,1,0
https://www.amazon.com/home/7114,19,2,0,2,0,1,1,4,1,0,1
https://www.bank-secure.com/secure/9613,36,2,1,2,1,1,0,2,0,1,0
http://www.bank-secure.com/login/2369,32,3,2,5,0,0,1,6,0,0,1
https://www.paypal.com/login/7991,25,3,2,1,1,1,0,6,1,1,1
http://www.bank-secure.com/home/5367,40,0,2,1,0,0,1,2,1,0,1
http://www.amazon.com/home/3194,32,2,1,5,1,1,0,6,0,0,0
https://www.bank-secure.com/verify/8739,21,2,0,4,0,1,1,4,0,0,0
https://www.paypal.com/update/8824,31,2,2,5,1,0,0,6,0,1,0
http://www.google.com/secure/6762,31,1,1,4,0,0,1,3,1,1,1
https://www.ebay.com/secure/4344,40,2,1,3,1,0,1,4,0,1,1
https://www.amazon.com/verify/3668,32,1,2,4,0,1,0,6,1,1,0
http://www.bank-secure.com/home/8369,35,2,2,1,1,0,1,5,1,0,1
http://www.facebook.com/secure/9498,33,3,0,3,0,1,1,2,1,1,1
https://www.google.com/home/9832,33,3,1,2,0,0,1,6,0,0,1
https://www.google.com/secure/2716,23,0,0,3,1,0,1,6,0,0,1
https://www.facebook.com/login/4286,26,2,2,5,1,0,0,6,0,1,0
http://www.facebook.com/login/4729,21,2,2,4,1,1,1,2,0,1,1
http://www.google.com/home/8580,22,3,0,5,1,0,0,2,0,1,0
http://www.paypal.com/verify/6875,33,2,2,2,0,0,1,6,0,1,0
http://www.google.com/update/8863,17,1,0,3,0,1,0,6,1,1,0
https://www.google.com/update/2279,32,1,2,1,0,0,1,3,0,1,0
http://www.google.com/secure/3511,38,0,1,2,0,1,0,2,1,0,1
http://www.facebook.com/update/3645,26,3,0,2,1,1,1,5,1,0,0
http://www.google.com/secure/8493,29,0,1,2,0,0,1,4,0,1,1
https://www.ebay.com/account/5085,33,1,2,4,1,0,0,5,0,0,1
https://www.ebay.com/account/4373,22,3,1,2,1,1,1,6,1,0,1
https://www.google.com/account/2982,15,2,1,1,0,1,1,6,0,1,1
http://www.bank-secure.com/verify/2645,31,3,0,3,0,0,0,4,1,0,1
https://www.bank-secure.com/verify/5823,26,0,2,1,0,1,1,2,0,0,1
http://www.amazon.com/home/5707,34,1,0,4,1,1,0,5,0,1,0
https://www.paypal.com/account/6151,17,0,2,3,1,0,1,4,0,0,0
https://www.google.com/verify/8653,21,2,0,2,1,1,0,6,1,1,1
https://www.paypal.com/verify/1209,15,0,0,5,0,0,1,4,0,1,0
http://www.bank-secure.com/account/5800,32,1,2,2,0,1,0,2,1,1,1
https://www.ebay.com/account/1406,36,2,0,3,1,1,0,5,0,1,1
https://www.paypal.com/home/4492,20,0,0,1,1,1,1,6,1,1,0
http://www.paypal.com/update/7553,34,3,1,5,1,1,0,4,0,1,0
http://www.ebay.com/login/4619,40,0,2,4,0,0,0,3,1,0,0
http://www.ebay.com/home/8163,18,1,1,5,0,0,0,4,1,1,0
https://www.paypal.com/update/8495,31,3,1,3,0,1,0,5,1,1,0
https://www.paypal.com/login/2112,26,3,1,1,0,1,0,3,0,0,0
https://www.ebay.com/update/3578,22,3,1,2,1,0,1,4,1,1,1
https://www.google.com/home/8886,33,0,0,5,1,0,0,2,1,0,1
http://www.google.com/account/7941,26,2,0,5,1,0,1,3,1,0,0
https://www.amazon.com/account/8672,29,2,1,4,0,1,1,2,0,1,1
http://www.google.com/secure/8626,40,3,1,4,1,1,0,5,1,0,0
https://www.amazon.com/verify/7340,20,3,2,5,1,0,1,2,1,0,0
https://www.amazon.com/account/2984,26,2,2,1,1,1,0,3,0,1,0
https://www.amazon.com/login/6233,19,3,2,1,1,0,0,4,0,0,0
https://www.amazon.com/account/8576,16,2,0,5,1,0,1,6,1,1,0
https://www.google.com/account/1906,16,1,1,1,0,1,0,2,0,1,0
https://www.amazon.com/verify/4097,22,0,2,5,1,1,1,2,0,1,0
http://www.facebook.com/login/1647,23,0,1,2,0,1,1,5,0,0,0
http://www.ebay.com/verify/2281,25,2,2,3,1,1,1,6,1,1,1
https://www.amazon.com/home/4857,28,3,1,1,1,1,0,5,0,0,0
https://www.bank-secure.com/login/9500,34,1,2,5,1,0,1,5,0,0,0
http://www.facebook.com/update/7957,36,2,2,5,0,0,0,5,1,0,0
http://www.bank-secure.com/login/2831,27,0,1,3,1,0,1,4,1,1,0
https://www.google.com/update/8639,22,0,1,2,0,1,1,4,1,0,1
http://www.paypal.com/secure/6948,28,3,2,4,1,0,1,6,1,0,1
http://www.bank-secure.com/account/6188,34,3,2,5,1,0,1,4,1,0,1
http://www.bank-secure.com/account/1059,26,1,1,2,0,0,1,5,1,0,0
https://www.paypal.com/login/9313,19,2,0,2,1,0,1,2,1,0,0
http://www.google.com/secure/2228,29,3,0,1,1,0,1,3,0,0,1
http://www.facebook.com/secure/2334,24,2,0,5,0,1,0,6,0,1,1
http://www.amazon.com/update/6121,31,0,2,2,1,1,1,4,1,1,0
https://www.amazon.com/secure/2112,38,2,0,3,1,1,0,6,0,0,1
http://www.amazon.com/verify/7750,15,2,2,2,0,1,0,6,1,0,1
https://www.ebay.com/account/2633,38,3,0,4,0,0,0,6,1,0,0
http://www.bank-secure.com/secure/4597,28,2,2,2,1,0,0,3,1,0,0
https://www.bank-secure.com/update/2336,20,0,1,4,1,1,1,3,1,1,1
https://www.bank-secure.com/update/3628,19,3,0,3,1,1,1,2,1,0,1
https://www.bank-secure.com/verify/6063,40,3,2,4,0,0,1,6,1,1,0
https://www.facebook.com/secure/5212,23,2,2,2,1,1,0,4,1,1,1
https://www.ebay.com/login/9990,34,3,1,3,0,1,1,3,0,0,0
https://www.ebay.com/secure/3152,35,1,0,3,1,0,1,5,0,0,1
http://www.amazon.com/login/1270,37,1,1,3,1,1,1,2,1,1,1
https://www.paypal.com/login/9594,25,0,2,5,0,1,1,2,0,0,0
https://www.ebay.com/account/9545,40,2,1,5,0,0,1,2,1,0,0
https://www.facebook.com/update/8383,16,3,2,3,1,1,0,2,1,0,1
https://www.paypal.com/update/5469,19,3,0,1,1,1,1,5,0,1,1
https://www.amazon.com/update/1760,38,1,1,5,1,0,0,4,0,0,1
https://www.paypal.com/update/1310,15,0,1,5,1,1,0,3,0,0,0
https://www.bank-secure.com/update/2687,36,3,2,2,1,0,1,6,0,1,0
https://www.bank-secure.com/home/4570,39,0,1,1,0,0,1,3,1,1,0
http://www.facebook.com/login/8183,28,1,0,2,1,0,0,5,1,0,0
http://www.bank-secure.com/login/4872,22,3,1,3,1,0,0,5,1,1,0
http://www.facebook.com/update/4783,23,1,2,3,0,1,0,5,1,1,0
http://www.facebook.com/secure/2052,37,2,2,4,0,0,1,5,0,1,0
http://www.bank-secure.com/home/3373,38,1,2,5,1,0,0,4,0,0,1
http://www.amazon.com/verify/7517,15,2,2,3,1,0,1,5,1,0,1
https://www.ebay.com/verify/2758,30,3,1,5,1,0,0,3,0,1,1
https://www.facebook.com/verify/1103,18,2,2,3,1,1,0,4,1,0,0
https://www.google.com/login/8192,26,0,1,3,1,1,0,4,0,1,1
https://www.facebook.com/home/2353,19,3,2,3,1,1,1,3,1,0,1
http://www.amazon.com/home/6643,31,2,2,3,1,1,1,2,1,1,0
http://www.facebook.com/verify/1545,21,2,2,4,1,1,0,6,0,1,0
https://www.facebook.com/login/7021,38,0,2,5,1,1,0,5,0,1,1
http://www.google.com/login/4112,28,0,1,3,0,0,1,4,0,0,0
https://www.ebay.com/verify/7497,29,2,0,2,0,0,1,4,1,1,1
http://www.bank-secure.com/verify/7938,31,3,0,5,1,1,1,4,1,1,1
https://www.paypal.com/update/7562,18,3,2,4,1,0,1,5,1,1,1
https://www.paypal.com/secure/3943,26,0,0,3,0,1,0,3,0,1,1
https://www.google.com/update/3020,32,1,0,3,0,1,1,5,0,0,1
http://www.ebay.com/account/3549,25,3,2,5,1,0,0,4,0,0,0
http://www.amazon.com/secure/1388,23,1,1,4,1,1,1,5,1,1,1
https://www.amazon.com/login/2425,29,1,1,5,1,0,0,5,1,1,1
https://www.google.com/secure/3193,25,3,0,3,1,0,1,3,0,1,0
http://www.ebay.com/account/9716,19,0,2,3,0,0,0,6,0,0,0
http://www.google.com/account/5966,34,2,1,1,1,1,1,4,0,0,0
https://www.google.com/account/2427,18,2,2,1,1,0,0,2,1,0,1
http://www.ebay.com/secure/4404,20,2,0,2,1,1,1,3,1,1,0
http://www.amazon.com/account/4913,28,0,1,5,1,1,1,2,1,1,1
http://www.ebay.com/account/1086,27,1,2,2,1,0,0,2,0,1,0
http://www.facebook.com/login/2186,38,2,1,4,1,0,0,2,1,1,0
https://www.google.com/home/4650,21,0,2,5,1,1,1,4,1,1,1
https://www.google.com/secure/3512,33,0,2,4,0,0,0,5,1,1,1
https://www.paypal.com/verify/9472,35,3,1,4,1,0,0,2,1,1,1
http://www.paypal.com/login/9994,37,3,2,4,0,0,1,6,1,0,0
http://www.bank-secure.com/home/5651,19,3,2,3,0,0,0,6,1,1,1
http://www.paypal.com/update/2730,19,2,1,2,1,1,1,4,0,1,1
http://www.google.com/login/6663,30,0,2,1,0,0,0,4,1,1,0
https://www.paypal.com/update/9731,29,3,2,3,1,0,0,5,1,0,0
http://www.bank-secure.com/verify/7553,34,2,0,4,1,0,1,6,0,0,0
https://www.paypal.com/secure/4462,17,1,2,1,1,1,1,3,0,0,0
http://www.google.com/secure/8475,30,1,1,2,0,0,1,3,0,1,1
https://www.facebook.com/secure/7478,30,3,0,3,1,0,1,3,0,1,1
http://www.facebook.com/verify/1441,28,0,1,1,0,0,1,2,0,0,1
http://www.bank-secure.com/account/6565,25,0,1,4,1,1,0,3,0,0,1
http://www.paypal.com/login/9221,17,1,1,2,0,1,1,2,1,0,0
https://www.amazon.com/home/2827,24,2,2,1,1,1,0,2,0,1,1
http://www.ebay.com/secure/5246,31,3,2,1,1,0,1,2,1,1,1
https://www.facebook.com/update/9150,21,3,0,2,1,0,0,4,0,1,0
https://www.paypal.com/home/3291,22,0,0,2,0,1,0,6,0,0,0
https://www.amazon.com/verify/2218,20,1,0,4,0,1,0,3,0,0,1
https://www.bank-secure.com/verify/3914,28,1,0,4,1,1,1,2,0,1,1
http://www.bank-secure.com/verify/3467,20,0,0,2,1,1,1,6,1,0,0
http://www.bank-secure.com/update/2666,15,2,0,3,0,0,0,6,1,0,1
https://www.google.com/secure/7018,23,3,2,3,0,1,1,4,1,1,1
https://www.google.com/login/8285,23,3,0,5,1,1,0,2,1,0,0
https://www.google.com/update/7095,21,1,2,2,0,0,0,3,0,1,1
https://www.amazon.com/login/4388,22,3,0,1,0,0,0,3,0,0,0
https://www.paypal.com/update/8379,19,3,0,4,0,1,1,4,1,1,1
http://www.facebook.com/account/2797,25,2,1,4,1,1,0,4,0,0,1
https://www.amazon.com/account/8326,21,2,0,3,0,0,0,5,1,1,0
http://www.paypal.com/secure/1949,36,1,0,4,1,1,1,2,0,0,1
http://www.google.com/secure/5518,39,3,2,4,0,1,1,3,0,0,0
http://www.facebook.com/secure/9314,34,1,0,4,1,0,1,2,0,0,0
https://www.paypal.com/verify/7490,36,1,1,4,1,0,0,5,0,1,1
http://www.google.com/home/9560,29,2,0,1,0,1,1,3,1,0,1
https://www.ebay.com/login/8161,18,2,0,4,0,1,1,2,0,1,0
https://www.ebay.com/home/1088,33,2,0,2,0,0,0,2,0,1,0
http://www.bank-secure.com/update/6288,26,2,2,5,1,0,1,4,0,0,1
http://www.bank-secure.com/home/8692,16,0,2,1,1,1,1,3,1,0,1
https://www.ebay.com/account/9729,35,1,0,1,0,0,0,4,1,0,1
https://www.amazon.com/account/9047,29,0,0,1,0,1,0,2,0,1,1
http://www.amazon.com/account/2350,32,3,1,2,0,0,1,2,0,1,0
https://www.paypal.com/verify/4928,15,3,0,2,1,0,0,3,0,1,0
https://www.google.com/update/9894,34,2,2,3,0,1,0,2,0,1,0
https://www.google.com/login/6353,32,1,2,5,1,1,1,5,1,1,0
https://www.facebook.com/secure/6065,34,3,2,5,0,0,0,5,0,1,1
https://www.bank-secure.com/account/4612,17,2,1,2,1,1,0,5,0,1,1
http://www.ebay.com/login/7795,37,3,0,5,1,0,1,5,1,1,0
https://www.google.com/update/8767,40,0,1,4,0,1,1,6,1,0,1
http://www.amazon.com/update/4243,16,3,0,2,1,1,1,2,1,1,0
https://www.google.com/secure/1335,30,0,2,4,1,0,1,2,1,1,0
https://www.amazon.com/update/9989,18,3,1,3,1,0,1,4,0,1,1
https://www.paypal.com/verify/7800,21,3,0,1,1,1,1,4,1,0,1
https://www.google.com/verify/4037,22,2,2,2,0,1,1,3,0,1,0
https://www.ebay.com/secure/7612,26,2,2,1,0,0,1,4,1,1,0
http://www.facebook.com/account/3209,34,2,2,4,0,0,1,5,1,0,0
https://www.google.com/verify/1451,26,2,2,2,1,1,1,2,0,1,0
https://www.ebay.com/login/5115,26,3,1,3,1,1,1,3,0,1,1
http://www.facebook.com/update/4906,32,1,0,1,0,1,0,4,1,0,0
https://www.paypal.com/home/3357,18,0,2,1,1,1,1,3,1,0,0
https://www.google.com/secure/2224,40,0,2,4,0,0,0,3,0,0,0
http://www.paypal.com/login/3936,27,1,2,5,1,1,1,3,1,0,1
http://www.paypal.com/update/9708,23,1,0,4,0,0,1,6,0,1,1
https://www.amazon.com/verify/6723,28,2,1,5,1,1,1,3,1,1,1
http://www.amazon.com/update/3538,33,1,1,1,1,0,0,6,0,0,0
http://www.facebook.com/home/1757,24,1,2,3,1,0,1,3,0,1,1
https://www.google.com/secure/2075,23,0,0,5,1,1,1,2,0,0,1
http://www.google.com/account/4633,31,1,1,3,1,1,1,5,1,1,0
http://www.ebay.com/home/9525,16,0,2,2,0,0,1,2,0,1,1
http://www.bank-secure.com/account/9051,24,2,0,3,1,0,0,4,1,1,1
https://www.paypal.com/login/6505,33,2,0,3,1,0,0,5,1,0,0
http://www.bank-secure.com/update/3717,32,3,1,5,1,0,0,5,0,0,1
http://www.facebook.com/secure/1165,33,0,0,3,1,1,1,2,0,0,1
http://www.facebook.com/home/8386,39,3,2,4,1,1,1,2,1,1,1
https://www.bank-secure.com/account/6656,38,0,0,3,1,0,0,3,0,1,1
http://www.google.com/login/3772,19,0,1,1,1,1,0,3,1,0,1
http://www.bank-secure.com/login/6774,28,1,0,5,0,0,0,3,0,1,1
http://www.facebook.com/update/4616,27,0,0,3,0,1,0,3,1,0,0
https://www.ebay.com/home/8939,25,0,1,4,0,1,1,4,0,1,0
http://www.ebay.com/secure/8314,31,2,0,1,1,0,0,4,1,1,1
http://www.bank-secure.com/verify/5321,33,0,0,5,0,1,0,5,0,1,1
https://www.bank-secure.com/secure/9918,20,0,0,3,1,1,1,6,0,1,1
http://www.google.com/verify/1698,22,3,1,5,0,1,1,3,0,1,1
https://www.amazon.com/account/6669,31,0,2,4,1,0,1,6,1,1,1
http://www.google.com/account/7571,38,1,2,4,0,1,1,3,1,0,0
https://www.facebook.com/account/4869,32,3,2,1,0,1,0,2,1,1,1
https://www.facebook.com/home/1979,31,2,2,4,0,1,0,5,0,0,0
https://www.facebook.com/verify/5952,38,1,0,5,0,0,1,2,1,1,0
http://www.facebook.com/login/7947,34,2,2,4,0,1,1,6,0,1,1
http://www.google.com/account/8228,18,2,0,2,1,0,1,5,0,1,0
http://www.google.com/home/9526,39,2,2,3,0,0,1,5,0,0,0
http://www.bank-secure.com/verify/3932,22,1,1,3,0,1,0,3,1,0,0
https://www.bank-secure.com/verify/5018,40,0,0,2,0,0,1,3,1,1,0
https://www.ebay.com/home/1358,20,2,2,2,0,0,0,6,1,1,0
http://www.amazon.com/account/7582,37,1,2,2,1,1,0,3,0,0,0
http://www.paypal.com/account/7602,35,0,1,1,0,1,1,5,0,0,0
http://www.bank-secure.com/login/7973,25,0,0,1,0,0,0,6,0,0,1
http://www.ebay.com/update/3247,36,2,2,4,1,1,0,3,0,1,1
http://www.amazon.com/secure/5362,31,1,1,1,0,0,1,3,0,0,0
http://www.ebay.com/secure/7355,20,1,1,4,1,0,1,4,1,0,0
https://www.bank-secure.com/home/8712,17,0,1,4,1,1,1,4,1,0,0
http://www.bank-secure.com/account/5864,21,3,0,5,1,0,0,2,1,1,1
https://www.ebay.com/secure/9567,32,0,0,2,0,0,1,2,0,1,0
https://www.paypal.com/secure/5592,37,2,2,1,1,1,1,3,1,1,1
http://www.google.com/secure/2304,31,2,1,5,1,0,1,2,1,0,1
https://www.amazon.com/update/5106,16,3,0,3,1,0,1,4,1,1,0
https://www.google.com/account/3682,31,2,2,2,1,0,1,6,1,0,0
https://www.bank-secure.com/home/2315,26,0,0,1,1,0,0,2,1,0,1
https://www.ebay.com/home/2973,35,0,2,4,0,1,1,2,0,1,1
https://www.google.com/verify/8813,33,2,1,4,0,0,1,2,1,1,1
https://www.facebook.com/secure/2152,38,1,1,1,0,0,1,6,0,1,0
https://www.ebay.com/verify/1490,26,2,0,1,0,1,0,6,0,1,1
http://www.google.com/login/9030,15,1,2,1,1,1,1,6,1,1,0
http://www.google.com/update/5188,36,2,0,2,0,0,0,3,0,0,1
https://www.ebay.com/home/1503,24,2,1,5,1,1,0,4,0,1,0
https://www.bank-secure.com/verify/7011,30,2,1,4,1,1,0,2,0,1,1
http://www.bank-secure.com/account/9883,31,0,1,2,0,0,0,6,0,1,0
https://www.amazon.com/account/6935,21,2,1,5,1,0,0,3,0,0,1
https://www.amazon.com/home/3154,29,2,1,4,1,1,1,5,1,1,1
http://www.bank-secure.com/account/3967,40,0,1,5,0,1,0,5,0,1,0
https://www.google.com/verify/3601,20,2,2,3,0,0,1,3,1,1,1
https://www.amazon.com/login/3324,27,1,1,3,0,0,0,3,1,0,1
https://www.bank-secure.com/verify/9800,15,2,1,1,0,1,0,6,1,1,1
https://www.paypal.com/verify/4421,24,1,1,4,0,1,1,6,0,1,0
http://www.paypal.com/account/6468,22,2,0,5,0,1,0,6,0,1,1
http://www.google.com/login/2266,36,3,1,4,1,1,0,6,0,0,0
http://www.amazon.com/secure/5475,23,3,2,4,0,1,0,5,1,1,0
https://www.bank-secure.com/update/7483,20,3,0,3,0,0,1,5,0,1,0
https://www.amazon.com/home/2810,20,2,0,1,1,1,1,3,0,0,1
http://www.paypal.com/login/6844,22,2,2,3,0,1,1,3,1,0,1
http://www.google.com/home/7968,24,2,2,1,1,0,1,3,0,1,0
https://www.bank-secure.com/verify/4269,38,3,2,1,0,1,1,3,1,1,1
http://www.paypal.com/login/7422,25,1,0,4,1,0,1,6,0,1,1
https://www.bank-secure.com/secure/8756,24,2,1,1,0,0,1,3,0,1,0
https://www.bank-secure.com/verify/8166,35,0,0,4,0,0,1,3,1,0,0
http://www.facebook.com/home/8535,28,2,2,3,0,0,0,3,0,1,0
http://www.paypal.com/account/5748,18,3,1,5,0,0,0,3,1,1,0
https://www.facebook.com/login/4284,22,0,1,1,0,1,0,6,0,1,0
http://www.google.com/secure/2361,28,1,1,4,1,0,1,2,1,1,1
https://www.google.com/login/1778,26,0,0,1,0,0,1,6,0,0,0
http://www.ebay.com/home/6633,21,0,1,1,0,1,0,3,0,0,1
https://www.facebook.com/account/7349,32,1,1,3,0,0,1,6,0,1,1
http://www.google.com/verify/8803,30,3,1,1,1,1,1,4,1,0,1
http://www.paypal.com/login/9662,36,2,2,4,0,1,0,6,1,1,1
http://www.facebook.com/account/6185,37,2,2,3,1,1,0,6,1,0,0
https://www.ebay.com/update/5979,17,1,2,3,0,1,1,3,1,1,1
https://www.ebay.com/update/1226,15,2,0,2,0,1,0,3,1,0,1
https://www.amazon.com/secure/4231,18,0,0,3,1,1,1,2,1,0,1
http://www.google.com/secure/4852,26,0,1,4,0,0,0,5,1,0,1
https://www.facebook.com/login/3864,22,1,1,3,0,0,0,3,1,1,0
http://www.google.com/login/2809,27,1,0,1,0,1,1,5,0,1,1
https://www.ebay.com/verify/3469,27,1,2,2,1,0,1,6,1,0,0
http://www.google.com/secure/9475,32,1,0,4,1,0,0,5,1,0,0
https://www.paypal.com/secure/3214,26,3,1,2,0,0,1,4,1,0,1
http://www.paypal.com/account/1405,26,0,2,5,1,0,0,5,0,0,0
http://www.ebay.com/verify/7669,25,1,1,4,0,1,1,2,1,1,0
https://www.amazon.com/update/6293,35,3,0,3,0,0,0,2,0,1,0
https://www.amazon.com/login/4215,30,3,1,2,1,0,0,3,0,1,1
https://www.facebook.com/verify/6050,32,0,0,5,1,0,0,3,0,0,1
http://www.amazon.com/login/1049,23,0,2,4,0,1,0,4,1,1,1
https://www.bank-secure.com/verify/4111,23,2,0,3,0,0,0,4,1,0,1
https://www.amazon.com/secure/2796,18,0,2,4,1,0,1,2,0,0,0
https://www.google.com/secure/1686,20,3,2,5,0,0,0,3,1,1,1
http://www.paypal.com/account/3960,38,2,1,4,0,1,1,5,0,0,1
http://www.bank-secure.com/account/5763,36,1,2,2,0,0,1,3,1,0,0
http://www.ebay.com/verify/2854,37,0,2,3,1,0,0,4,0,0,0
http://www.paypal.com/update/8156,29,1,0,2,0,0,0,5,1,1,0
https://www.paypal.com/home/3382,28,1,0,1,0,1,1,5,1,1,0
https://www.paypal.com/home/6505,31,3,0,5,1,1,1,2,1,0,1
https://www.ebay.com/verify/1428,40,2,0,4,0,0,0,6,0,0,0
http://www.ebay.com/update/8053,30,0,1,1,1,1,1,4,1,1,1
http://www.paypal.com/update/6494,19,1,0,1,0,1,1,2,1,0,0
http://www.amazon.com/verify/2737,29,0,0,3,0,0,1,2,0,0,1
https://www.paypal.com/verify/5291,33,0,2,4,1,0,0,3,1,0,1
https://www.facebook.com/update/7677,23,0,0,3,0,0,0,4,0,0,1
https://www.amazon.com/secure/8624,21,3,2,1,1,0,1,4,0,0,1
http://www.google.com/verify/2580,16,1,2,2,0,1,1,2,0,1,1
http://www.bank-secure.com/update/8789,24,2,1,1,0,0,0,2,0,1,0
https://www.paypal.com/secure/8989,38,2,2,5,1,1,0,3,0,1,1
https://www.amazon.com/login/1329,29,0,1,5,1,1,1,5,1,1,0
http://www.facebook.com/update/5157,39,0,2,1,1,1,0,3,0,0,0
http://www.google.com/login/1421,18,2,0,2,0,0,0,2,1,0,0
https://www.bank-secure.com/login/6931,33,2,2,4,1,1,1,3,1,1,1
http://www.paypal.com/secure/3430,36,2,2,4,0,0,0,2,0,1,1
https://www.ebay.com/secure/4613,17,1,0,3,0,1,1,6,0,0,1
https://www.amazon.com/account/7779,36,3,1,3,1,1,0,3,0,1,1
https://www.bank-secure.com/login/7226,40,3,0,3,1,1,1,4,1,1,0
https://www.google.com/home/3131,40,2,0,2,1,0,0,2,0,1,0
https://www.google.com/secure/6246,36,1,0,2,0,1,1,5,0,0,1
http://www.bank-secure.com/verify/7583,23,2,2,2,0,0,0,5,1,0,0
https://www.amazon.com/secure/2777,22,1,1,1,1,1,1,5,0,1,0
http://www.bank-secure.com/secure/9465,23,1,0,3,0,0,1,3,1,1,0
http://www.google.com/home/5472,22,1,2,5,1,1,0,2,0,0,0
http://www.google.com/account/2211,40,0,2,2,1,0,0,4,1,0,1
http://www.bank-secure.com/update/5279,19,3,2,2,1,1,1,3,0,0,1
https://www.paypal.com/verify/3432,36,1,2,4,1,1,0,5,1,1,1
http://www.ebay.com/home/4303,38,0,0,5,1,0,0,3,0,0,1
http://www.amazon.com/account/1743,18,3,1,4,0,1,0,2,0,0,1
http://www.amazon.com/home/9866,26,3,2,3,1,0,0,5,0,1,0
http://www.amazon.com/update/1512,33,1,2,2,0,1,1,6,1,1,1
http://www.ebay.com/secure/8721,30,0,2,1,1,1,1,5,1,0,0
http://www.paypal.com/login/3113,28,3,1,1,0,0,1,3,1,0,1
http://www.amazon.com/home/1177,40,1,2,2,0,0,1,3,1,1,0
https://www.bank-secure.com/secure/6680,22,0,1,1,1,1,1,2,0,1,1
https://www.ebay.com/update/6266,40,2,1,3,0,1,0,3,1,1,1
https://www.amazon.com/secure/6636,37,2,0,5,1,1,1,3,0,1,1
http://www.bank-secure.com/secure/5429,38,0,0,4,0,0,0,3,0,1,0
http://www.paypal.com/home/3672,28,0,2,5,0,0,0,6,1,0,1
http://www.paypal.com/account/4272,21,3,1,4,1,0,1,4,0,1,0
https://www.google.com/login/8405,30,3,2,4,1,0,0,6,1,1,0
https://www.facebook.com/update/5304,27,3,1,2,0,0,1,5,0,0,0
https://www.amazon.com/update/1080,38,1,2,5,0,1,0,5,1,1,0
https://www.amazon.com/secure/2442,36,3,2,5,1,0,0,3,1,1,0
http://www.bank-secure.com/update/2842,29,3,2,2,1,1,0,4,1,1,1
https://www.facebook.com/home/5955,21,3,2,5,0,1,0,4,1,0,1
http://www.amazon.com/home/8484,40,1,0,1,0,1,1,6,0,0,1
https://www.ebay.com/login/8969,34,0,1,1,0,0,0,2,1,0,0
https://www.paypal.com/account/6882,35,0,2,4,1,0,1,6,1,1,1
https://www.paypal.com/verify/4481,21,0,0,5,0,0,0,5,0,1,1
